"wbid","period","year","masterCode","lmean","geo_mean"
"6001E","2009-2016",2014,"TN",-2.55956732706275,0.077338195349405
"6001E","2009-2016",2014,"TP",-7.25166084105811,0.000708995880987158
"6001E","2009-2016",2015,"CHLAC",-0.682026122971834,0.505591563213014
"6001E","2009-2016",2015,"NO3O2",-5.00016822436809,0.00673681360754402
"6001E","2009-2016",2015,"TKN",-1.43740947728256,0.237542321098647
"6001E","2009-2016",2015,"TN",-1.39924684417062,0.246782759840356
"6001E","2009-2016",2015,"TP",-6.3731038304949,0.00170685321229172
"6001E","2017-2023",2016,"CHLAC",-0.626206688271298,0.534615924370587
"6001E","2017-2023",2016,"NO3O2",-4.8825358103032,0.00757777384616807
"6001E","2017-2023",2016,"TKN",-2.0496280410807,0.128782796589982
"6001E","2017-2023",2016,"TN",-1.91465734712745,0.147392328339107
"6001E","2017-2023",2016,"TP",-6.43955500260299,0.00159711723551551
"6001E","2017-2023",2017,"CHLAC",0.154709772166255,1.16731912343696
"6001E","2017-2023",2017,"NO3O2",-4.40399044693383,0.0122284454499385
"6001E","2017-2023",2017,"TKN",-1.64265947463659,0.193464842672232
"6001E","2017-2023",2017,"TN",-1.55679542867717,0.210810547354698
"6001E","2017-2023",2017,"TP",-6.20699943620179,0.00201527536328753
"6001E","2017-2023",2018,"CHLAC",-1.05349327931047,0.348717451473419
"6001E","2017-2023",2018,"NO3O2",-4.85722370619171,0.0077720314088546
"6001E","2017-2023",2018,"TKN",-1.70799607721129,0.181228597095316
"6001E","2017-2023",2018,"TN",-1.65036400179523,0.191980014830747
"6001E","2017-2023",2018,"TP",-5.80754569329668,0.00300479572012715
"6001E","2017-2023",2019,"CHLAC",-0.982120768896582,0.374515994161071
"6001E","2017-2023",2019,"NO3O2",-4.73672570713537,0.00876730596697885
"6001E","2017-2023",2019,"TKN",-2.32497821069716,0.0977855747076375
"6001E","2017-2023",2019,"TN",-2.22408578814199,0.108166260324648
"6001E","2017-2023",2019,"TP",-6.10335800952783,0.00223534877971524
"6001E","2017-2023",2020,"CHLAC",-0.592505183482937,0.552940331188576
"6001E","2017-2023",2020,"NO3O2",-4.50382581904289,0.0110665767247452
"6001E","2017-2023",2020,"TKN",-2.01328606159838,0.133549102256918
"6001E","2017-2023",2020,"TN",-1.8593840537424,0.155768545878451
"6001E","2017-2023",2020,"TP",-6.25825261757964,0.00191458839348565
"6001E","2017-2023",2021,"CHLAC",-1.36682705323311,0.254914507884987
"6001E","2017-2023",2021,"NO3O2",-5.19245916441052,0.00555832116858974
"6001E","2017-2023",2021,"TKN",-1.21557587028826,0.296539197001606
"6001E","2017-2023",2021,"TN",-1.18498722132405,0.305750086555026
"6001E","2017-2023",2021,"TP",-6.29862593849006,0.00183882970705085
"6001E","2017-2023",2022,"CHLAC",-1.1620854008659,0.312833117715468
"6001E","2017-2023",2022,"NO3O2",-5.08618288935109,0.00618157064979459
"6001E","2017-2023",2022,"TKN",-1.57069210357769,0.207901243358084
"6001E","2017-2023",2022,"TN",-1.49844899846237,0.223476503890318
"6001E","2017-2023",2022,"TP",-6.40804452090404,0.00164824446035121
"6001E","2017-2023",2023,"CHLAC",-0.635466617205377,0.529688268983863
"6001E","2017-2023",2023,"NO3O2",-5.43075711990282,0.00437977852954584
"6001E","2017-2023",2023,"TKN",-1.96580130810885,0.140043623552026
"6001E","2017-2023",2023,"TN",-1.9007289571908,0.14945962983126
"6001E","2017-2023",2023,"TP",-6.76334961636548,0.00115535269687227
"6001E","Pre 1995",1954,"CHLAC",NA,NA
"6001E","Pre 1995",1954,"NO3O2",NA,NA
"6001E","Pre 1995",1954,"TKN",NA,NA
"6001E","Pre 1995",1954,"TN",NA,NA
"6001E","Pre 1995",1954,"TP",-3.72479682930074,0.024118
"6001E","Pre 1995",1979,"CHLAC",NA,NA
"6001E","Pre 1995",1979,"NO3O2",-Inf,0
"6001E","Pre 1995",1979,"TKN",NA,NA
"6001E","Pre 1995",1979,"TN",NA,NA
"6001E","Pre 1995",1979,"TP",-4.1175082830894,0.0162850416434778
"6001E","Pre 1995",1980,"CHLAC",NA,NA
"6001E","Pre 1995",1980,"NO3O2",-3.68697609624264,0.0250476292601668
"6001E","Pre 1995",1980,"TKN",NA,NA
"6001E","Pre 1995",1980,"TN",NA,NA
"6001E","Pre 1995",1980,"TP",-Inf,0
"6001E","Pre 1995",1981,"CHLAC",NA,NA
"6001E","Pre 1995",1981,"NO3O2",-3.23603080823036,0.0393196530211219
"6001E","Pre 1995",1981,"TKN",NA,NA
"6001E","Pre 1995",1981,"TN",NA,NA
"6001E","Pre 1995",1981,"TP",-5.10329800745884,0.0060766725701563
"6001E","Pre 1995",1982,"CHLAC",NA,NA
"6001E","Pre 1995",1982,"NO3O2",-3.5418928080169,0.028958462364668
"6001E","Pre 1995",1982,"TKN",NA,NA
"6001E","Pre 1995",1982,"TN",NA,NA
"6001E","Pre 1995",1982,"TP",-5.4314794390199,0.00437661607407389
"6001E","Pre 1995",1983,"CHLAC",NA,NA
"6001E","Pre 1995",1983,"NO3O2",-3.50153183329138,0.0301511614762758
"6001E","Pre 1995",1983,"TKN",NA,NA
"6001E","Pre 1995",1983,"TN",NA,NA
"6001E","Pre 1995",1983,"TP",-5.81182199899671,0.00299197372997592
"6001E","Pre 1995",1984,"CHLAC",NA,NA
"6001E","Pre 1995",1984,"NO3O2",-Inf,0
"6001E","Pre 1995",1984,"TKN",NA,NA
"6001E","Pre 1995",1984,"TN",NA,NA
"6001E","Pre 1995",1984,"TP",-5.56707131465556,0.00382165648837739
"6001E","Pre 1995",1985,"CHLAC",NA,NA
"6001E","Pre 1995",1985,"NO3O2",-Inf,0
"6001E","Pre 1995",1985,"TKN",NA,NA
"6001E","Pre 1995",1985,"TN",NA,NA
"6001E","Pre 1995",1985,"TP",-Inf,0
"6001E","Pre 1995",1986,"CHLAC",NA,NA
"6001E","Pre 1995",1986,"NO3O2",-Inf,0
"6001E","Pre 1995",1986,"TKN",NA,NA
"6001E","Pre 1995",1986,"TN",NA,NA
"6001E","Pre 1995",1986,"TP",-5.06888630076989,0.0062894207648464
"6001E","Pre 1995",1987,"CHLAC",NA,NA
"6001E","Pre 1995",1987,"NO3O2",-Inf,0
"6001E","Pre 1995",1987,"TKN",NA,NA
"6001E","Pre 1995",1987,"TN",NA,NA
"6001E","Pre 1995",1987,"TP",-Inf,0
"6001E","Pre 1995",1988,"CHLAC",NA,NA
"6001E","Pre 1995",1988,"NO3O2",-Inf,0
"6001E","Pre 1995",1988,"TKN",NA,NA
"6001E","Pre 1995",1988,"TN",NA,NA
"6001E","Pre 1995",1988,"TP",-Inf,0
"6001E","Pre 1995",1989,"CHLAC",NA,NA
"6001E","Pre 1995",1989,"NO3O2",-Inf,0
"6001E","Pre 1995",1989,"TKN",NA,NA
"6001E","Pre 1995",1989,"TN",NA,NA
"6001E","Pre 1995",1989,"TP",-5.51352320110295,0.00403187721581759
"6001E","Pre 1995",1990,"CHLAC",NA,NA
"6001E","Pre 1995",1990,"NO3O2",-Inf,0
"6001E","Pre 1995",1990,"TKN",NA,NA
"6001E","Pre 1995",1990,"TN",NA,NA
"6001E","Pre 1995",1990,"TP",-5.36426299942678,0.00468090880207679
"6001E","Pre 1995",1991,"CHLAC",NA,NA
"6001E","Pre 1995",1991,"NO3O2",-Inf,0
"6001E","Pre 1995",1991,"TKN",NA,NA
"6001E","Pre 1995",1991,"TN",NA,NA
"6001E","Pre 1995",1991,"TP",-Inf,0
"6001E","Pre 1995",1992,"CHLAC",NA,NA
"6001E","Pre 1995",1992,"NO3O2",-Inf,0
"6001E","Pre 1995",1992,"TKN",NA,NA
"6001E","Pre 1995",1992,"TN",NA,NA
"6001E","Pre 1995",1992,"TP",-Inf,0
"6001E","Pre 1995",1993,"CHLAC",NA,NA
"6001E","Pre 1995",1993,"NO3O2",-4.1212700596246,0.0162238960361098
"6001E","Pre 1995",1993,"TKN",NA,NA
"6001E","Pre 1995",1993,"TN",NA,NA
"6001E","Pre 1995",1993,"TP",-6.01187554436811,0.00244948974278318
"6001E","Pre 1995",1994,"CHLAC",NA,NA
"6001E","Pre 1995",1994,"NO3O2",-4.00283694132703,0.0182637521304839
"6001E","Pre 1995",1994,"TKN",NA,NA
"6001E","Pre 1995",1994,"TN",NA,NA
"6001E","Pre 1995",1994,"TP",-6.88653592753631,0.00102144608274094
"6001F","1995-2008",1995,"CHLAC",NA,NA
"6001F","1995-2008",1995,"NO3O2",-2.90036992309109,0.0550028694610718
"6001F","1995-2008",1995,"TKN",NA,NA
"6001F","1995-2008",1995,"TN",NA,NA
"6001F","1995-2008",1995,"TP",-5.14099447739785,0.0058518672689366
"6001F","1995-2008",1996,"CHLAC",NA,NA
"6001F","1995-2008",1996,"NO3O2",-4.5473537483972,0.0105952048972525
"6001F","1995-2008",1996,"TKN",NA,NA
"6001F","1995-2008",1996,"TN",NA,NA
"6001F","1995-2008",1996,"TP",-5.32943941966063,0.00484678626392785
"6001F","1995-2008",1997,"CHLAC",-1.51630333554619,0.219521887638299
"6001F","1995-2008",1997,"NO3O2",-3.48542274874371,0.0306408023301201
"6001F","1995-2008",1997,"TKN",NA,NA
"6001F","1995-2008",1997,"TN",NA,NA
"6001F","1995-2008",1997,"TP",-5.48747823101239,0.00413826677985815
"6001F","1995-2008",1998,"CHLAC",-1.13872297142824,0.320227700736746
"6001F","1995-2008",1998,"NO3O2",-3.10349021533913,0.0448922450431571
"6001F","1995-2008",1998,"TKN",NA,NA
"6001F","1995-2008",1998,"TN",-0.765262359756745,0.465211862091059
"6001F","1995-2008",1998,"TP",-5.45396403351744,0.00427930770552355
"6001F","1995-2008",1999,"CHLAC",-0.962272240827862,0.38202384883165
"6001F","1995-2008",1999,"NO3O2",-3.57401335915677,0.0280430805779671
"6001F","1995-2008",1999,"TKN",NA,NA
"6001F","1995-2008",1999,"TN",NA,NA
"6001F","1995-2008",1999,"TP",-6.1246021716232,0.00218836153735094
"6001F","1995-2008",2000,"CHLAC",-1.19437114775932,0.302894370107459
"6001F","1995-2008",2000,"NO3O2",-3.58636790285943,0.0276987525012367
"6001F","1995-2008",2000,"TKN",NA,NA
"6001F","1995-2008",2000,"TN",-1.13316587380034,0.322012191034013
"6001F","1995-2008",2000,"TP",-5.50960766750017,0.0040476951140853
"6001F","1995-2008",2001,"CHLAC",-1.12395971391901,0.324990374530891
"6001F","1995-2008",2001,"NO3O2",-3.89545333595425,0.0203341541561951
"6001F","1995-2008",2001,"TKN",NA,NA
"6001F","1995-2008",2001,"TN",-1.11061609478536,0.329355984050764
"6001F","1995-2008",2001,"TP",-5.88332888684056,0.00278549721913324
"6001F","1995-2008",2002,"CHLAC",-1.19573499463239,0.302481550143514
"6001F","1995-2008",2002,"NO3O2",-3.50131024861986,0.0301578432517497
"6001F","1995-2008",2002,"TKN",NA,NA
"6001F","1995-2008",2002,"TN",-1.13547859747854,0.32126832632346
"6001F","1995-2008",2002,"TP",-5.71844589802556,0.00328481187021794
"6001F","1995-2008",2003,"CHLAC",-1.19630623012691,0.302308811287616
"6001F","1995-2008",2003,"NO3O2",-3.16446572537621,0.0422367017849163
"6001F","1995-2008",2003,"TKN",NA,NA
"6001F","1995-2008",2003,"TN",-0.766481555504116,0.464645023381058
"6001F","1995-2008",2003,"TP",-5.95293720098836,0.00259819787055326
"6001F","1995-2008",2004,"CHLAC",-1.36319049805113,0.255843206167407
"6001F","1995-2008",2004,"NO3O2",-3.46148121546233,0.0313832422303087
"6001F","1995-2008",2004,"TKN",NA,NA
"6001F","1995-2008",2004,"TN",-0.842488024260944,0.430637752266817
"6001F","1995-2008",2004,"TP",-6.03718111530397,0.00238828172455392
"6001F","1995-2008",2005,"CHLAC",-1.09056132408443,0.336027820249665
"6001F","1995-2008",2005,"NO3O2",-3.2234404288163,0.0398178319209408
"6001F","1995-2008",2005,"TKN",NA,NA
"6001F","1995-2008",2005,"TN",NA,NA
"6001F","1995-2008",2005,"TP",-7.29074155604339,0.000681822255826843
"6001F","1995-2008",2006,"CHLAC",-0.0812100554255432,0.922
"6001F","1995-2008",2006,"NO3O2",-3.3486665978273,0.0351311668580108
"6001F","1995-2008",2006,"TKN",NA,NA
"6001F","1995-2008",2006,"TN",-0.307340710114965,0.7354
"6001F","1995-2008",2006,"TP",-7.23779238380996,0.000718897058385467
"6001F","1995-2008",2007,"CHLAC",-1.28797409972059,0.275829019520868
"6001F","1995-2008",2007,"NO3O2",-3.27117344820685,0.0379618546583001
"6001F","1995-2008",2007,"TKN",NA,NA
"6001F","1995-2008",2007,"TN",NA,NA
"6001F","1995-2008",2007,"TP",-7.41248234943317,0.000603670312411313
"6001F","1995-2008",2008,"CHLAC",-1.55341439550349,0.21152451109608
"6001F","1995-2008",2008,"NO3O2",-3.49313274147184,0.0304054703367046
"6001F","1995-2008",2008,"TKN",NA,NA
"6001F","1995-2008",2008,"TN",NA,NA
"6001F","1995-2008",2008,"TP",-7.51221931473251,0.000546367181456073
"6001F","2009-2016",2009,"CHLAC",-1.74133841532921,0.175285638561834
"6001F","2009-2016",2009,"NO3O2",-4.11177016410478,0.0163787557643497
"6001F","2009-2016",2009,"TKN",-2.02167448560407,0.132433521286246
"6001F","2009-2016",2009,"TN",-1.78939140513014,0.167061811696042
"6001F","2009-2016",2009,"TP",-7.55149782999804,0.000525322693453493
"6001F","2009-2016",2010,"CHLAC",-1.10097709853904,0.33254599469637
"6001F","2009-2016",2010,"NO3O2",-3.35626602804899,0.0348652018780054
"6001F","2009-2016",2010,"TKN",-2.20916621863694,0.10979215301383
"6001F","2009-2016",2010,"TN",-1.71373745224436,0.180191076998678
"6001F","2009-2016",2010,"TP",-6.42640307025995,0.00161826115023192
"6001F","2009-2016",2011,"CHLAC",-1.20083832315172,0.300941819639116
"6001F","2009-2016",2011,"NO3O2",-3.92188266988246,0.019803775653647
"6001F","2009-2016",2011,"TKN",-1.83047791770089,0.160336921608409
"6001F","2009-2016",2011,"TN",-1.49293138167289,0.224712969635395
"6001F","2009-2016",2011,"TP",-6.82089024065437,0.00109074946041286
"6001F","2009-2016",2012,"CHLAC",-1.3061642328761,0.270857010772711
"6001F","2009-2016",2012,"NO3O2",-2.79382900527648,0.0611864814455539
"6001F","2009-2016",2012,"TKN",-2.42415330995195,0.0885530643081785
"6001F","2009-2016",2012,"TN",-1.48351663730649,0.226838575115779
"6001F","2009-2016",2012,"TP",-7.33173789065252,0.00065443526134596
"6001F","2009-2016",2013,"CHLAC",-1.09804124774235,0.33352373466689
"6001F","2009-2016",2013,"NO3O2",-3.37577851051519,0.034191489513495
"6001F","2009-2016",2013,"TKN",-2.03088506009133,0.131219332744595
"6001F","2009-2016",2013,"TN",-1.57750306353501,0.206490047568847
"6001F","2009-2016",2013,"TP",-7.29511592839088,0.00067884622528347
"6001F","2009-2016",2014,"CHLAC",-1.17798859411176,0.307897422869287
"6001F","2009-2016",2014,"NO3O2",-3.81387200887625,0.0220625868252062
"6001F","2009-2016",2014,"TKN",-1.38579542631586,0.250124764823175
"6001F","2009-2016",2014,"TN",-1.12026393770182,0.326193688447728
"6001F","2009-2016",2014,"TP",-7.2332865466965,0.000722143600133285
"6001F","2009-2016",2015,"CHLAC",-1.42488211151344,0.240536818058398
"6001F","2009-2016",2015,"NO3O2",-3.58209982433918,0.0278172255982182
"6001F","2009-2016",2015,"TKN",-0.821306041577382,0.439856807921701
"6001F","2009-2016",2015,"TN",-0.588091451017667,0.555386255737234
"6001F","2009-2016",2015,"TP",-6.13971489785768,0.00215553807922562
"6001F","2017-2023",2016,"CHLAC",-1.2136504440384,0.297110711383458
"6001F","2017-2023",2016,"NO3O2",-2.83587324953378,0.0586672722903872
"6001F","2017-2023",2016,"TKN",-1.70201479445977,0.182315824844132
"6001F","2017-2023",2016,"TN",-0.79586448994137,0.451191016181681
"6001F","2017-2023",2016,"TP",-6.59003889338268,0.00137398652359832
"6001F","2017-2023",2017,"CHLAC",-0.762956719961135,0.466285710551846
"6001F","2017-2023",2017,"NO3O2",-2.57527561028247,0.0761328369140934
"6001F","2017-2023",2017,"TKN",-0.736345370878472,0.478860780057682
"6001F","2017-2023",2017,"TN",-0.438138066233125,0.645236691307726
"6001F","2017-2023",2017,"TP",-6.13032237223495,0.00217587940453346
"6001F","2017-2023",2018,"CHLAC",-1.229840663625,0.292339154231198
"6001F","2017-2023",2018,"NO3O2",-2.68686144680027,0.0680943219924199
"6001F","2017-2023",2018,"TKN",-1.05968613182886,0.346564568848651
"6001F","2017-2023",2018,"TN",-0.619396934731855,0.538268951042739
"6001F","2017-2023",2018,"TP",-5.46154447816561,0.00424699129147339
"6001F","2017-2023",2019,"CHLAC",-1.12546663285414,0.324501009191331
"6001F","2017-2023",2019,"NO3O2",-2.73033980611194,0.0651971315198321
"6001F","2017-2023",2019,"TKN",-1.483301756056,0.226887323709851
"6001F","2017-2023",2019,"TN",-0.865732707969153,0.42074315779476
"6001F","2017-2023",2019,"TP",-5.72380475509506,0.00326725611431146
"6001F","2017-2023",2020,"CHLAC",-0.707387625520378,0.492930235290289
"6001F","2017-2023",2020,"NO3O2",-2.28751891287337,0.101518024714388
"6001F","2017-2023",2020,"TKN",-1.20795363066349,0.298808125994417
"6001F","2017-2023",2020,"TN",-0.52912165194946,0.589122196825485
"6001F","2017-2023",2020,"TP",-5.78024263839349,0.0030879660582064
"6001F","2017-2023",2021,"CHLAC",-1.13171954766426,0.322478262646572
"6001F","2017-2023",2021,"NO3O2",-2.73536455967727,0.0648703536773874
"6001F","2017-2023",2021,"TKN",-0.984893244065609,0.373479095918358
"6001F","2017-2023",2021,"TN",-0.620337811061264,0.537762744703972
"6001F","2017-2023",2021,"TP",-5.97968098162021,0.00252963316299224
"6001F","2017-2023",2022,"CHLAC",-1.31408875311736,0.268719081129852
"6001F","2017-2023",2022,"NO3O2",-3.05419050278139,0.0471608819253152
"6001F","2017-2023",2022,"TKN",-1.04374882824696,0.352132121637686
"6001F","2017-2023",2022,"TN",-0.675278096651137,0.509014845598754
"6001F","2017-2023",2022,"TP",-6.20633419212665,0.00201661645931138
"6001F","2017-2023",2023,"CHLAC",-1.28832340949339,0.275732686574727
"6001F","2017-2023",2023,"NO3O2",-2.63644597297385,0.0716153406573565
"6001F","2017-2023",2023,"TKN",-1.75788528894756,0.172409073961967
"6001F","2017-2023",2023,"TN",-1.24379839164331,0.288287108289061
"6001F","2017-2023",2023,"TP",-6.79223074888881,0.00112246204830937
"6001F","Pre 1995",1970,"CHLAC",NA,NA
"6001F","Pre 1995",1970,"NO3O2",NA,NA
"6001F","Pre 1995",1970,"TKN",NA,NA
"6001F","Pre 1995",1970,"TN",NA,NA
"6001F","Pre 1995",1970,"TP",-5.59586863114639,0.00371317255692487
"6001F","Pre 1995",1971,"CHLAC",NA,NA
"6001F","Pre 1995",1971,"NO3O2",-6.3188017034917,0.00180210166504809
"6001F","Pre 1995",1971,"TKN",NA,NA
"6001F","Pre 1995",1971,"TN",NA,NA
"6001F","Pre 1995",1971,"TP",-4.46318014596936,0.0115256516895234
"6001F","Pre 1995",1973,"CHLAC",NA,NA
"6001F","Pre 1995",1973,"NO3O2",-5.99146454710798,0.0025
"6001F","Pre 1995",1973,"TKN",NA,NA
"6001F","Pre 1995",1973,"TN",NA,NA
"6001F","Pre 1995",1973,"TP",NA,NA
"6001F","Pre 1995",1974,"CHLAC",NA,NA
"6001F","Pre 1995",1974,"NO3O2",-1.32820348397519,0.264952825989835
"6001F","Pre 1995",1974,"TKN",NA,NA
"6001F","Pre 1995",1974,"TN",NA,NA
"6001F","Pre 1995",1974,"TP",-1.58716323798606,0.204504921456673
"6001F","Pre 1995",1975,"CHLAC",NA,NA
"6001F","Pre 1995",1975,"NO3O2",-3.91202300542815,0.02
"6001F","Pre 1995",1975,"TKN",NA,NA
"6001F","Pre 1995",1975,"TN",NA,NA
"6001F","Pre 1995",1975,"TP",-3.91773931242425,0.019886
"6001F","Pre 1995",1979,"CHLAC",NA,NA
"6001F","Pre 1995",1979,"NO3O2",-3.29696418615011,0.0369953079644765
"6001F","Pre 1995",1979,"TKN",NA,NA
"6001F","Pre 1995",1979,"TN",NA,NA
"6001F","Pre 1995",1979,"TP",-3.53890488195709,0.0290451175041247
"6001F","Pre 1995",1980,"CHLAC",NA,NA
"6001F","Pre 1995",1980,"NO3O2",-3.15322228827251,0.0427142671922757
"6001F","Pre 1995",1980,"TKN",NA,NA
"6001F","Pre 1995",1980,"TN",NA,NA
"6001F","Pre 1995",1980,"TP",-4.0736878090711,0.017014526342311
"6001F","Pre 1995",1981,"CHLAC",NA,NA
"6001F","Pre 1995",1981,"NO3O2",-2.44201178492367,0.0869856788389779
"6001F","Pre 1995",1981,"TKN",3.63869296704054,38.0420819619537
"6001F","Pre 1995",1981,"TN",3.65271575158424,38.5792956940637
"6001F","Pre 1995",1981,"TP",-3.85314015373789,0.0212130195998459
"6001F","Pre 1995",1982,"CHLAC",NA,NA
"6001F","Pre 1995",1982,"NO3O2",-2.05578712917574,0.127992049640425
"6001F","Pre 1995",1982,"TKN",NA,NA
"6001F","Pre 1995",1982,"TN",NA,NA
"6001F","Pre 1995",1982,"TP",-3.66299205313136,0.0256556347499279
"6001F","Pre 1995",1983,"CHLAC",NA,NA
"6001F","Pre 1995",1983,"NO3O2",-2.57469523286176,0.0761770355183084
"6001F","Pre 1995",1983,"TKN",NA,NA
"6001F","Pre 1995",1983,"TN",NA,NA
"6001F","Pre 1995",1983,"TP",-4.44886011226552,0.0116918868157633
"6001F","Pre 1995",1984,"CHLAC",NA,NA
"6001F","Pre 1995",1984,"NO3O2",-2.9345679969227,0.0531536768991569
"6001F","Pre 1995",1984,"TKN",NA,NA
"6001F","Pre 1995",1984,"TN",NA,NA
"6001F","Pre 1995",1984,"TP",-4.47001514995204,0.0114471424255333
"6001F","Pre 1995",1985,"CHLAC",NA,NA
"6001F","Pre 1995",1985,"NO3O2",-3.32165385272259,0.0360930897107086
"6001F","Pre 1995",1985,"TKN",NA,NA
"6001F","Pre 1995",1985,"TN",NA,NA
"6001F","Pre 1995",1985,"TP",-4.06938370925799,0.0170879163877039
"6001F","Pre 1995",1986,"CHLAC",NA,NA
"6001F","Pre 1995",1986,"NO3O2",-3.1137698591038,0.0444331325556288
"6001F","Pre 1995",1986,"TKN",NA,NA
"6001F","Pre 1995",1986,"TN",NA,NA
"6001F","Pre 1995",1986,"TP",-4.79572424879607,0.00826501073552361
"6001F","Pre 1995",1987,"CHLAC",NA,NA
"6001F","Pre 1995",1987,"NO3O2",-3.1936306508219,0.0410226612799913
"6001F","Pre 1995",1987,"TKN",NA,NA
"6001F","Pre 1995",1987,"TN",NA,NA
"6001F","Pre 1995",1987,"TP",-4.64561591879321,0.00960361279210041
"6001F","Pre 1995",1988,"CHLAC",NA,NA
"6001F","Pre 1995",1988,"NO3O2",-3.17212977559671,0.0419142348610489
"6001F","Pre 1995",1988,"TKN",NA,NA
"6001F","Pre 1995",1988,"TN",NA,NA
"6001F","Pre 1995",1988,"TP",-4.2077176250589,0.0148802920156975
"6001F","Pre 1995",1989,"CHLAC",NA,NA
"6001F","Pre 1995",1989,"NO3O2",-3.54567700169319,0.0288490850175698
"6001F","Pre 1995",1989,"TKN",NA,NA
"6001F","Pre 1995",1989,"TN",NA,NA
"6001F","Pre 1995",1989,"TP",-4.43896420968228,0.0118081629685487
"6001F","Pre 1995",1990,"CHLAC",NA,NA
"6001F","Pre 1995",1990,"NO3O2",-3.28635930010458,0.0373897266759314
"6001F","Pre 1995",1990,"TKN",NA,NA
"6001F","Pre 1995",1990,"TN",NA,NA
"6001F","Pre 1995",1990,"TP",-5.15213214184365,0.0057870527461226
"6001F","Pre 1995",1991,"CHLAC",NA,NA
"6001F","Pre 1995",1991,"NO3O2",-2.53301857400133,0.0794189261914948
"6001F","Pre 1995",1991,"TKN",NA,NA
"6001F","Pre 1995",1991,"TN",NA,NA
"6001F","Pre 1995",1991,"TP",-4.18006841360766,0.0152974609764319
"6001F","Pre 1995",1992,"CHLAC",NA,NA
"6001F","Pre 1995",1992,"NO3O2",-2.51236930431861,0.0810759179744638
"6001F","Pre 1995",1992,"TKN",NA,NA
"6001F","Pre 1995",1992,"TN",NA,NA
"6001F","Pre 1995",1992,"TP",-3.89519685747723,0.0203393700979443
"6001F","Pre 1995",1993,"CHLAC",NA,NA
"6001F","Pre 1995",1993,"NO3O2",-3.21509436735031,0.0401515446499602
"6001F","Pre 1995",1993,"TKN",-1.09972996852078,0.332960981506274
"6001F","Pre 1995",1993,"TN",-0.856002176798336,0.424857195632482
"6001F","Pre 1995",1993,"TP",-4.87544750481574,0.00763167824181848
"6001F","Pre 1995",1994,"CHLAC",NA,NA
"6001F","Pre 1995",1994,"NO3O2",-3.214452964834,0.0401773062126149
"6001F","Pre 1995",1994,"TKN",-1.09693927847766,0.333891470150925
"6001F","Pre 1995",1994,"TN",-1.08225095474101,0.33883197117214
"6001F","Pre 1995",1994,"TP",-5.0912521272872,0.00615031408776069
"6001G","1995-2008",1995,"CHLAC",NA,NA
"6001G","1995-2008",1995,"NO3O2",-3.47292695936708,0.0310260855379598
"6001G","1995-2008",1995,"TKN",NA,NA
"6001G","1995-2008",1995,"TN",NA,NA
"6001G","1995-2008",1995,"TP",-6.152576578741,0.00212799176202093
"6001G","1995-2008",1996,"CHLAC",NA,NA
"6001G","1995-2008",1996,"NO3O2",-4.32290871403078,0.0132612541926777
"6001G","1995-2008",1996,"TKN",NA,NA
"6001G","1995-2008",1996,"TN",NA,NA
"6001G","1995-2008",1996,"TP",-6.49781942516744,0.0015067211316
"6001G","1995-2008",1997,"CHLAC",-1.66073120682165,0.19
"6001G","1995-2008",1997,"NO3O2",-3.60997631543718,0.0270524875851045
"6001G","1995-2008",1997,"TKN",NA,NA
"6001G","1995-2008",1997,"TN",NA,NA
"6001G","1995-2008",1997,"TP",-5.65620837865893,0.00349574634828687
"6001G","1995-2008",1998,"CHLAC",NA,NA
"6001G","1995-2008",1998,"NO3O2",-3.5080482944005,0.0299553213902896
"6001G","1995-2008",1998,"TKN",NA,NA
"6001G","1995-2008",1998,"TN",-1.10660825639508,0.330678638329552
"6001G","1995-2008",1998,"TP",-5.81079170495463,0.00299505793122824
"6001G","1995-2008",1999,"CHLAC",NA,NA
"6001G","1995-2008",1999,"NO3O2",-3.87879643454463,0.0206756947646095
"6001G","1995-2008",1999,"TKN",NA,NA
"6001G","1995-2008",1999,"TN",NA,NA
"6001G","1995-2008",1999,"TP",-5.70281187826419,0.00333657022524373
"6001G","1995-2008",2000,"CHLAC",NA,NA
"6001G","1995-2008",2000,"NO3O2",-4.37062991606814,0.0126432738577325
"6001G","1995-2008",2000,"TKN",NA,NA
"6001G","1995-2008",2000,"TN",NA,NA
"6001G","1995-2008",2000,"TP",-5.53896394750113,0.00393059703435264
"6001G","1995-2008",2001,"CHLAC",-1.34707364796661,0.26
"6001G","1995-2008",2001,"NO3O2",-3.98555312988656,0.0185821631297983
"6001G","1995-2008",2001,"TKN",NA,NA
"6001G","1995-2008",2001,"TN",-1.43240672172573,0.238733664781417
"6001G","1995-2008",2001,"TP",-5.90208151224763,0.00273374856129792
"6001G","1995-2008",2002,"CHLAC",NA,NA
"6001G","1995-2008",2002,"NO3O2",-3.68608606460885,0.0250699323663225
"6001G","1995-2008",2002,"TKN",NA,NA
"6001G","1995-2008",2002,"TN",-1.43651841494623,0.237754080445641
"6001G","1995-2008",2002,"TP",-5.76176508556949,0.0031455545226341
"6001G","1995-2008",2003,"CHLAC",-0.994252273343867,0.37
"6001G","1995-2008",2003,"NO3O2",-3.36616859382348,0.0345216507493955
"6001G","1995-2008",2003,"TKN",NA,NA
"6001G","1995-2008",2003,"TN",-1.07478271793786,0.341371921238242
